id,callingPartyNumber,originalCalledPartyNumber,duration
8280,1950,1954,6
8281,b001179564811001,7777,5
8282,b001179564811001,7777,5
8283,1009,2925,24
8284,b001179534711001,7777,23
8285,b001179534711001,7777,23
8286,1950,1614,3
8287,b001179564811001,7777,2
8288,b001179564811001,7777,2
8289,558909898,99,24
8290,1009,1910,3
8291,b001179534711001,7777,3
8292,b001179534711001,7777,3
8293,1908,1711,1
8294,1010,8001220021,103
8295,b001179567611001,7777,102
8296,b001179567611001,7777,102
8297,1009,1010,53
8298,b001179567611001,7777,53
8299,b001179567611001,7777,53
8300,b001179534711001,7777,53
8301,b001179534711001,7777,53
8302,1425,1808,138
8303,b001179526211001,7777,138
8304,b001179526211001,7777,137
8305,b001179475011001,7777,137
8306,b001179475011001,7777,137
8307,1049,1009,71
8308,b001179537211001,7777,71
8309,b001179537211001,7777,71
8310,b001179534711001,7777,71
8311,b001179534711001,7777,71
8312,1040,556205617,55
8313,b001179559711001,7777,54
8314,b001179559711001,7777,54
8315,1950,1951,35
8316,b001179522111001,7777,35
8317,b001179522111001,7777,34
8318,b001179564811001,7777,35
8319,b001179564811001,7777,35
8320,1611,1508,56
8321,b001179475211001,7777,55
8322,b001179475211001,7777,55
8323,b002179169511001,7777,55
8324,b002179169511001,7777,55
8325,1951,1954,6
8326,b001179522111001,7777,6
8327,b001179522111001,7777,5
8328,2703,1000,2
8329,2703,1001,3
8330,1951,1950,6
8331,b001179522111001,7777,6
8332,b001179522111001,7777,5
8333,1951,1954,6
8334,b001179522111001,7777,5
8335,b001179522111001,7777,5
8336,1407,1003,21
8337,b001179515111001,7777,21
8338,b001179515111001,7777,21
8339,b001179470911001,7777,21
8340,b001179470911001,7777,21
8341,1415,1912,260
8342,b001179469711001,7777,260
8343,b001179469711001,7777,259
8344,b001179466811001,7777,260
8345,b001179466811001,7777,260
8346,1003,1407,16
8347,b001179515111001,7777,15
8348,b001179515111001,7777,15
8349,b001179470911001,7777,15
8350,b001179470911001,7777,15
8351,1001,1019,5
8352,b001179533011001,7777,5
8353,b001179533011001,7777,5
8354,1912,1407,89
8355,b001179470911001,7777,88
8356,b001179470911001,7777,88
8357,b001179466811001,7777,88
8358,b001179466811001,7777,88
8359,1017,1920,42
8360,b001179464211001,7777,41
8361,b001179464211001,7777,41
8362,b001179514911001,7777,41
8363,b001179514911001,7777,41
8364,1716,1902,6
8365,b001179548211001,7777,5
8366,b001179548211001,7777,5
8367,1713,1420,3
8368,b001179474211001,7777,3
8369,b001179474211001,7777,3
8370,1420,1713,97
8371,b001179476911001,7777,96
8372,b001179476911001,7777,96
8373,b001179474211001,7777,96
8374,b001179474211001,7777,96
8375,1425,1902,2
8376,b001179475011001,7777,2
8377,b001179475011001,7777,1
8378,1036,1614,303
8379,b001179516011001,7777,302
8380,b001179516011001,7777,302
8381,b002179164511001,7777,303
8382,b002179164511001,7777,303
8383,531205796,99,33
8384,1031,599788128,69
8385,b001179530111001,7777,69
8386,b001179530111001,7777,69
8387,1425,1902,3
8388,b001179475011001,7777,2
8389,b001179475011001,7777,2
8390,1512,1613,85
8391,b002179163711001,7777,84
8392,b002179163711001,7777,84
8393,b001179473711001,7777,84
8394,b001179473711001,7777,84
8395,1003,500233520,533
8396,b001179515111001,7777,532
8397,b001179515111001,7777,532
8398,1000,1618,66
8399,b001179559911001,7777,65
8400,b001179559911001,7777,65
8401,b001179556911001,7777,65
8402,b001179556911001,7777,65
8403,1407,1421,3
8404,b001179484011001,7777,2
8405,b001179484011001,7777,2
8406,b001179470911001,7777,2
8407,b001179470911001,7777,2
8408,504240371,99,11
8409,b001179470911001,7777,221
8410,b001179470911001,7777,221
8411,531205796,1407,228
8412,1031,542796356,83
8413,b001179530111001,7777,82
8414,b001179530111001,7777,82
8415,504240371,99,26
8416,114459100,99,9
8417,1046,1425,97
8418,b001179514211001,7777,96
8419,b001179514211001,7777,96
8420,b001179475011001,7777,96
8421,b001179475011001,7777,96
8422,1409,1005,417
8423,b001179468211001,7777,417
8424,b001179468211001,7777,417
8425,b001179554911001,7777,417
8426,b001179554911001,7777,417
8427,1003,1407,12
8428,b001179515111001,7777,11
8429,b001179515111001,7777,11
8430,b001179470911001,7777,11
8431,b001179470911001,7777,11
8432,531205796,1421,358
8433,b001179484011001,7777,357
8434,b001179484011001,7777,357
8435,1616,1614,112
8436,b002179164511001,7777,112
8437,b002179164511001,7777,112
8438,1017,542829049,118
8439,b001179514911001,7777,117
8440,b001179514911001,7777,117
8441,1618,1614,118
8442,b002179164511001,7777,118
8443,b002179164511001,7777,118
8444,b002179182111001,7777,118
8445,b002179182111001,7777,118
8446,1006,1036,185
8447,b001179516011001,7777,185
8448,b001179516011001,7777,184
8449,b001179534011001,7777,185
8450,b001179534011001,7777,184
8451,1001,1044,3
8452,b001179533011001,7777,2
8453,b001179533011001,7777,2
8454,1806,1037,25
8455,b001179476211001,7777,24
8456,b001179476211001,7777,24
8457,b001179566911001,7777,24
8458,b001179566911001,7777,24
8459,1024,1421,56
8460,b001179513811001,7777,55
8461,b001179513811001,7777,55
8462,b001179484011001,7777,56
8463,b001179484011001,7777,56
8464,1806,1038,79
8465,b001179476211001,7777,78
8466,b001179476211001,7777,78
8467,b001179515611001,7777,79
8468,b001179515611001,7777,78
8469,1421,1043,12
8470,b001179569311001,7777,11
8471,b001179569311001,7777,11
8472,b001179484011001,7777,11
8473,b001179484011001,7777,11
8474,1600,1046,18
8475,b001179470011001,7777,17
8476,b001179470011001,7777,17
8477,b001179514211001,7777,17
8478,b001179514211001,7777,17
8479,1806,1505,145
8480,b001179476211001,7777,144
8481,b001179476211001,7777,144
8482,b001179567911001,7777,144
8483,b001179567911001,7777,144
8484,1919,1415,3
8485,b001179462911001,7777,2
8486,b001179462911001,7777,2
8487,b001179470911001,7777,29
8488,b001179470911001,7777,29
8489,1919,1407,42
8490,b001179462911001,7777,42
8491,b001179462911001,7777,42
8492,1407,1421,8
8493,b001179470911001,7777,8
8494,b001179470911001,7777,8
8495,b001179484011001,7777,8
8496,b001179484011001,7777,8
8497,1806,1017,138
8498,b001179476211001,7777,138
8499,b001179476211001,7777,138
8500,b001179514911001,7777,138
8501,b001179514911001,7777,138
8502,1919,1421,148
8503,b001179462911001,7777,148
8504,b001179462911001,7777,148
8505,b001179484011001,7777,148
8506,b001179484011001,7777,148
8507,1046,1600,42
8508,b001179514211001,7777,41
8509,b001179514211001,7777,41
8510,b001179470011001,7777,41
8511,b001179470011001,7777,41
8512,1904,1919,48
8513,b001179462911001,7777,47
8514,b001179462911001,7777,47
8515,b001179469911001,7777,47
8516,b001179469911001,7777,47
8517,1006,1036,150
8518,b001179534011001,7777,149
8519,b001179534011001,7777,149
8520,b001179516011001,7777,149
8521,b001179516011001,7777,149
8522,1029,1421,42
8523,b001179564911001,7777,42
8524,b001179564911001,7777,42
8525,b001179484011001,7777,42
8526,b001179484011001,7777,42
8527,1046,112651212,80
8528,b001179514211001,7777,79
8529,b001179514211001,7777,79
8530,1420,501983404,444
8531,b001179476911001,7777,444
8532,b001179476911001,7777,444
8533,1904,1910,15
8534,b001179469911001,7777,14
8535,b001179469911001,7777,14
8536,1703,1920,16
8537,b001179471411001,7777,16
8538,b001179471411001,7777,16
8539,b001179464211001,7777,16
8540,b001179464211001,7777,16
8541,1904,1910,19
8542,b001179469911001,7777,19
8543,b001179469911001,7777,19
8544,1902,1049,321
8545,b001179537211001,7777,321
8546,b001179537211001,7777,320
8547,b001179476811001,7777,320
8548,b001179476811001,7777,320
8549,1951,1950,14
8550,b001179564811001,7777,14
8551,b001179564811001,7777,13
8552,b001179522111001,7777,13
8553,b001179522111001,7777,13
8554,1003,1808,622
8555,b001179515111001,7777,622
8556,b001179515111001,7777,622
8557,b001179526211001,7777,622
8558,b001179526211001,7777,622
8559,1954,1950,64
8560,b002179181011001,7777,64
8561,b002179181011001,7777,63
8562,b001179564811001,7777,64
8563,b001179564811001,7777,64
8564,1920,1703,6
8565,b001179471411001,7777,6
8566,b001179471411001,7777,5
8567,b001179464211001,7777,5
8568,b001179464211001,7777,5
8569,1900,1422,30
8570,b001179463411001,7777,30
8571,b001179463411001,7777,29
8572,b001179470511001,7777,30
8573,b001179470511001,7777,29
8574,534123127,99,47
8575,5001,1614,202
8576,b001179536811001,7777,201
8577,b001179536811001,7777,201
8578,b002179164511001,7777,201
8579,b002179164511001,7777,201
8580,b001179564911001,7777,33
8581,b001179564911001,7777,33
8582,1407,1001,29
8583,b001179470911001,7777,29
8584,b001179470911001,7777,29
8585,b001179533011001,7777,29
8586,b001179533011001,7777,29
8587,b001179564911001,7777,14
8588,b001179564911001,7777,14
8589,b001179564911001,7777,2
8590,b001179564911001,7777,1
8591,534123127,90,144
8592,1029,2701,23
8593,b001179564911001,7777,22
8594,b001179564911001,7777,22
8595,534123127,2701,50
8596,551283019,99,38
8597,551283019,99,32
8598,551283019,99,35
8599,1954,1950,45
8600,b001179564811001,7777,45
8601,b001179564811001,7777,44
8602,b002179181011001,7777,45
8603,b002179181011001,7777,44
8604,1046,112651212,50
8605,b001179514211001,7777,49
8606,b001179514211001,7777,49
8607,b001179530111001,7777,40
8608,b001179530111001,7777,40
8609,1031,551283019,65
8610,1031,1001,17
8611,b001179533011001,7777,17
8612,b001179533011001,7777,17
8613,b001179530111001,7777,17
8614,b001179530111001,7777,17
8615,1016,597707623,70
8616,b001179515211001,7777,69
8617,b001179515211001,7777,69
8618,551283019,1001,310
8619,b001179533011001,7777,310
8620,b001179533011001,7777,310
8621,1806,1017,49
8622,b001179476211001,7777,48
8623,b001179476211001,7777,48
8624,b001179514911001,7777,48
8625,b001179514911001,7777,48
8626,1951,1950,59
8627,b001179564811001,7777,59
8628,b001179564811001,7777,59
8629,b001179522111001,7777,59
8630,b001179522111001,7777,58
8631,1030,1407,133
8632,b001179470911001,7777,132
8633,b001179470911001,7777,132
8634,b001179541111001,7777,132
8635,b001179541111001,7777,132
8636,1000,1407,11
8637,b001179559911001,7777,11
8638,b001179559911001,7777,11
8639,b001179470911001,7777,11
8640,b001179470911001,7777,11
8641,1950,1954,13
8642,b001179564811001,7777,13
8643,b001179564811001,7777,12
8644,b002179181011001,7777,13
8645,b002179181011001,7777,12
8646,1615,1910,156
8647,b001179476611001,7777,156
8648,b001179476611001,7777,156
8649,1950,1951,32
8650,b001179522111001,7777,31
8651,b001179522111001,7777,31
8652,b001179564811001,7777,31
8653,b001179564811001,7777,31
8654,1030,2703,12
8655,b001179541111001,7777,12
8656,b001179541111001,7777,12
8657,1950,1951,24
8658,b001179564811001,7777,24
8659,b001179564811001,7777,24
8660,b001179522111001,7777,24
8661,b001179522111001,7777,24
8662,503663778,99,21
8663,2703,1030,6
8664,9.72E+11,99,20
8665,503663778,93,610
8666,b001179559911001,7777,609
8667,b001179559911001,7777,609
8668,500754411,99,13
8669,1005,1409,2
8670,b001179554911001,7777,2
8671,b001179554911001,7777,2
8672,1950,1409,4
8673,b001179564811001,7777,3
8674,b001179564811001,7777,3
8675,1030,2703,51
8676,b001179541111001,7777,51
8677,b001179541111001,7777,51
8678,1421,1422,18
8679,b001179484011001,7777,18
8680,b001179484011001,7777,18
8681,b001179470511001,7777,18
8682,b001179470511001,7777,18
8683,9.72E+11,93,457
8684,b001179533011001,7777,456
8685,b001179533011001,7777,456
8686,1912,1920,20
8687,b001179466811001,7777,19
8688,b001179466811001,7777,19
8689,b001179464211001,7777,20
8690,b001179464211001,7777,20
8691,1006,1036,96
8692,b001179516011001,7777,95
8693,b001179516011001,7777,95
8694,b001179534011001,7777,95
8695,b001179534011001,7777,95
8696,2703,1030,74
8697,b001179541111001,7777,73
8698,b001179541111001,7777,73
8699,1000,1950,2
8700,b001179559911001,7777,2
8701,b001179559911001,7777,2
8702,1000,1950,28
8703,b001179559911001,7777,27
8704,b001179559911001,7777,27
8705,b001179564811001,7777,27
8706,b001179564811001,7777,27
8707,1030,1407,82
8708,b001179541111001,7777,81
8709,b001179541111001,7777,81
8710,b001179470911001,7777,82
8711,b001179470911001,7777,82
8712,1000,1951,50
8713,b001179559911001,7777,49
8714,b001179559911001,7777,49
8715,b001179522111001,7777,49
8716,b001179522111001,7777,49
8717,1000,1421,2
8718,b001179559911001,7777,2
8719,b001179559911001,7777,2
8720,1020,541332518,1256
8721,b001179516811001,7777,1256
8722,b001179516811001,7777,1256
8723,1000,1421,94
8724,b001179484011001,7777,93
8725,b001179484011001,7777,93
8726,b001179559911001,7777,94
8727,b001179559911001,7777,94
8728,569253480,99,20
8729,569253480,99,21
8730,569253480,99,21
8731,1018,1616,22
8732,b001179517311001,7777,21
8733,b001179517311001,7777,21
8734,1616,1614,13
8735,b002179164511001,7777,13
8736,b002179164511001,7777,13
8737,1421,1000,5
8738,b001179484011001,7777,6
8739,b001179484011001,7777,6
8740,1000,1421,13
8741,b001179559911001,7777,12
8742,b001179559911001,7777,12
8743,b001179484011001,7777,12
8744,b001179484011001,7777,12
8745,1421,1401,2
8746,b001179484011001,7777,2
8747,b001179484011001,7777,1
8748,1036,1006,12
8749,b001179534011001,7777,11
8750,b001179534011001,7777,11
8751,b001179516011001,7777,11
8752,b001179516011001,7777,11
8753,1012,1003,63
8754,b001179515111001,7777,63
8755,b001179515111001,7777,63
8756,b001179517711001,7777,63
8757,b001179517711001,7777,63
8758,1017,1901,49
8759,b001179469111001,7777,48
8760,b001179469111001,7777,48
8761,b001179514911001,7777,48
8762,b001179514911001,7777,48
8763,1000,1421,19
8764,b001179559911001,7777,19
8765,b001179559911001,7777,19
8766,b001179484011001,7777,19
8767,b001179484011001,7777,19
8768,1012,1716,181
8769,b001179517711001,7777,180
8770,b001179517711001,7777,180
8771,b001179548211001,7777,180
8772,b001179548211001,7777,180
8773,1421,1000,3
8774,b001179484011001,7777,2
8775,b001179484011001,7777,2
8776,1808,1009,3
8777,b001179526211001,7777,3
8778,b001179526211001,7777,3
8779,1902,550244773,98
8780,b001179476811001,7777,98
8781,b001179476811001,7777,97
8782,1017,568994153,41
8783,b001179514911001,7777,42
8784,b001179514911001,7777,42
8785,1009,1808,3
8786,b001179534711001,7777,3
8787,b001179534711001,7777,3
8788,1049,1902,159
8789,b001179476811001,7777,159
8790,b001179476811001,7777,159
8791,b001179537211001,7777,159
8792,b001179537211001,7777,159
8793,1037,1617,15
8794,b001179566911001,7777,15
8795,b001179566911001,7777,15
8796,b002179164211001,7777,15
8797,b002179164211001,7777,15
8798,1029,1027,15
8799,b001179564911001,7777,14
8800,b001179564911001,7777,14
8801,b001179531811001,7777,14
8802,b001179531811001,7777,14
8803,1409,3982,232
8804,b001179520711001,7777,231
8805,b001179520711001,7777,231
8806,b001179468211001,7777,231
8807,b001179468211001,7777,231
8808,1009,1409,32
8809,b001179468211001,7777,31
8810,b001179468211001,7777,31
8811,b001179534711001,7777,31
8812,b001179534711001,7777,31
8813,569253480,99,20
8814,1414,1420,37
8815,b001179473611001,7777,36
8816,b001179473611001,7777,36
8817,b001179476911001,7777,36
8818,b001179476911001,7777,36
8819,1017,556507898,53
8820,b001179514911001,7777,53
8821,b001179514911001,7777,52
8822,1036,1614,1111
8823,b002179164511001,7777,1111
8824,b002179164511001,7777,1111
8825,b001179516011001,7777,1111
8826,b001179516011001,7777,1110
8827,1424,1036,3
8828,1036,1006,222
8829,b001179516011001,7777,222
8830,b001179516011001,7777,222
8831,b001179534011001,7777,222
8832,b001179534011001,7777,222
8833,1036,1424,2
8834,b001179516011001,7777,2
8835,b001179516011001,7777,2
8836,1001,1614,304
8837,b002179164511001,7777,304
8838,b002179164511001,7777,304
8839,b001179533011001,7777,304
8840,b001179533011001,7777,303
8841,2950,1618,5
8842,1426,1030,3
8843,b001179472111001,7777,2
8844,b001179472111001,7777,2
8845,3982,1036,3
8846,b001179520711001,7777,3
8847,b001179520711001,7777,3
8848,1000,1421,20
8849,b001179484011001,7777,19
8850,b001179484011001,7777,19
8851,b001179559911001,7777,19
8852,b001179559911001,7777,19
8853,3982,1037,35
8854,b001179566911001,7777,35
8855,b001179566911001,7777,35
8856,b001179520711001,7777,36
8857,b001179520711001,7777,35
8858,568994153,99,29
8859,1037,1033,3
8860,b001179566911001,7777,3
8861,b001179566911001,7777,3
8862,568994153,1017,21
8863,b001179514911001,7777,20
8864,b001179514911001,7777,20
8865,1019,567582211,253
8866,b001179566411001,7777,252
8867,b001179566411001,7777,252
8868,1424,1036,751
8869,b001179516011001,7777,751
8870,b001179516011001,7777,751
8871,1017,533170712,122
8872,b001179514911001,7777,122
8873,b001179514911001,7777,121
8874,1409,1614,48
8875,b001179468211001,7777,48
8876,b001179468211001,7777,48
8877,b002179164511001,7777,48
8878,b002179164511001,7777,48
8879,3982,1036,245
8880,b001179520711001,7777,245
8881,b001179520711001,7777,244
8882,b001179516011001,7777,246
8883,b001179516011001,7777,245
